method,doc_id,pred_field,best_gold_field,best_f1,own_f1,contaminated
cluster_kmeans,24989854,Int,None,0.0,0.0,False
cluster_kmeans,24989854,Out,None,0.0,0.0,False
cluster_kmeans,25068497,Pop,Int,0.7396226415094339,0.5517241379310345,True
cluster_kmeans,25068497,Int,Int,0.7396226415094339,0.7396226415094339,False
cluster_kmeans,25068497,Out,Int,0.48087431693989063,0.42857142857142855,False
cluster_kmeans,25369243,Pop,None,0.0,0.0,False
cluster_kmeans,25369243,Int,None,0.0,0.0,False
cluster_kmeans,25369243,Out,Pop,0.5210084033613446,0.14583333333333334,True
cluster_kmeans,25479285,Pop,Pop,0.22471910112359553,0.22471910112359553,False
cluster_kmeans,25479285,Int,Pop,0.22471910112359553,0.1830065359477124,False
cluster_kmeans,25479285,Out,Pop,0.7096774193548387,0.4356435643564357,True
cluster_kmeans,25784723,Pop,None,0.0,0.0,False
cluster_kmeans,25784723,Int,None,0.0,0.0,False
cluster_kmeans,25784723,Out,Out,0.7909604519774012,0.7909604519774012,False
cluster_kmeans,25885649,Pop,None,0.0,0.0,False
cluster_kmeans,25885649,Int,None,0.0,0.0,False
cluster_kmeans,25885649,Out,Out,0.8436830835117773,0.8436830835117773,False
cluster_kmeans,25886492,Pop,None,0.0,0.0,False
cluster_kmeans,25886492,Int,None,0.0,0.0,False
cluster_kmeans,25886492,Out,Int,0.1714285714285714,0.14285714285714285,False
cluster_kmeans,25898782,Pop,Int,0.8137535816618912,0.24210526315789474,True
cluster_kmeans,25898782,Int,Int,0.8137535816618912,0.8137535816618912,False
cluster_kmeans,25898782,Out,Int,0.4426229508196721,0.3308270676691729,False
cluster_kmeans,25931290,Pop,None,0.0,0.0,False
cluster_kmeans,25931290,Int,None,0.0,0.0,False
cluster_kmeans,25931290,Out,Out,0.5346534653465346,0.5346534653465346,False
cluster_kmeans,25950425,Pop,Int,0.9371980676328503,0.6377708978328174,True
cluster_kmeans,25950425,Int,Int,0.9371980676328503,0.9371980676328503,False
cluster_kmeans,25950425,Out,Out,0.49411764705882355,0.49411764705882355,False
cluster_kmeans,26210844,Pop,None,0.0,0.0,False
cluster_kmeans,26210844,Int,None,0.0,0.0,False
cluster_kmeans,26210844,Out,None,0.0,0.0,False
cluster_kmeans,26278470,Pop,None,0.0,0.0,False
cluster_kmeans,26278470,Int,None,0.0,0.0,False
cluster_kmeans,26278470,Out,None,0.0,0.0,False
cluster_kmeans,2678230,Pop,None,0.0,0.0,False
cluster_kmeans,2678230,Int,None,0.0,0.0,False
cluster_kmeans,2678230,Out,Out,1.0,1.0,False
cluster_kmeans,2803397,Pop,Pop,0.8106060606060606,0.8106060606060606,False
cluster_kmeans,2803397,Int,Pop,0.8106060606060606,0.62882096069869,True
cluster_kmeans,2803397,Out,Out,0.7684729064039408,0.7684729064039408,False
cluster_kmeans,2908133,Pop,Int,0.844984802431611,0.5628140703517588,True
cluster_kmeans,2908133,Int,Int,0.844984802431611,0.844984802431611,False
cluster_kmeans,2908133,Out,None,0.0,0.0,False
cluster_kmeans,3067745,Pop,Int,0.8270676691729323,0.6904761904761904,True
cluster_kmeans,3067745,Int,Int,0.8270676691729323,0.8270676691729323,False
cluster_kmeans,3067745,Out,Out,1.0,1.0,False
cluster_kmeans,3074300,Pop,None,0.0,0.0,False
cluster_kmeans,3074300,Int,None,0.0,0.0,False
cluster_kmeans,3074300,Out,Out,0.8633879781420765,0.8633879781420765,False
cluster_kmeans,3081600,Pop,Pop,0.7387387387387387,0.7387387387387387,False
cluster_kmeans,3081600,Int,Pop,0.7387387387387387,0.648936170212766,True
cluster_kmeans,3081600,Out,Int,0.6666666666666666,0.6555555555555556,True
cluster_kmeans,3534803,Pop,Pop,0.6097560975609756,0.6097560975609756,False
cluster_kmeans,3534803,Int,Pop,0.6097560975609756,0.4780876494023905,True
cluster_kmeans,3534803,Out,Int,0.6097560975609756,0.0,True
cluster_kmeans,361799,Pop,Int,0.8238805970149253,0.5229681978798587,True
cluster_kmeans,361799,Int,Int,0.8238805970149253,0.8238805970149253,False
cluster_kmeans,361799,Out,None,0.0,0.0,False
cluster_kmeans,384815,Pop,None,0.0,0.0,False
cluster_kmeans,384815,Int,None,0.0,0.0,False
cluster_kmeans,384815,Out,Out,0.908108108108108,0.908108108108108,False
cluster_kmeans,3919804,Pop,Out,0.4685714285714285,0.25806451612903225,False
cluster_kmeans,3919804,Int,Out,0.4685714285714285,0.23076923076923078,False
cluster_kmeans,3919804,Out,Out,0.7631578947368423,0.7631578947368423,False
cluster_kmeans,4919024,Pop,Pop,0.8301886792452831,0.8301886792452831,False
cluster_kmeans,4919024,Int,Pop,0.8301886792452831,0.7654320987654321,True
cluster_kmeans,4919024,Out,None,0.0,0.0,False
cluster_kmeans,6418441,Pop,Pop,0.7887323943661972,0.7887323943661972,False
cluster_kmeans,6418441,Int,Pop,0.7887323943661972,0.26794258373205737,True
cluster_kmeans,6418441,Out,Int,0.9112426035502958,0.8623188405797102,True
cluster_kmeans,6421395,Pop,None,0.0,0.0,False
cluster_kmeans,6421395,Int,None,0.0,0.0,False
cluster_kmeans,6421395,Out,Out,1.0,1.0,False
cluster_kmeans,6920252,Pop,Pop,0.6046511627906976,0.6046511627906976,False
cluster_kmeans,6920252,Int,Pop,0.6046511627906976,0.16938110749185667,True
cluster_kmeans,6920252,Out,Int,0.9514925373134328,0.9285714285714286,True
cluster_kmeans,6938020,Pop,Pop,0.8819875776397516,0.8819875776397516,False
cluster_kmeans,6938020,Int,Pop,0.8819875776397516,0.821256038647343,True
cluster_kmeans,6938020,Out,Out,0.7710843373493976,0.7710843373493976,False
cluster_kmeans,6951573,Pop,None,0.0,0.0,False
cluster_kmeans,6951573,Int,None,0.0,0.0,False
cluster_kmeans,6951573,Out,None,0.0,0.0,False
cluster_kmeans,6989377,Pop,Pop,0.19354838709677416,0.19354838709677416,False
cluster_kmeans,6989377,Int,Pop,0.19354838709677416,0.09523809523809523,False
cluster_kmeans,6989377,Out,Out,0.9274447949526814,0.9274447949526814,False
cluster_kmeans,7598243,Pop,Int,0.6666666666666667,0.29629629629629634,True
cluster_kmeans,7598243,Int,Int,0.6666666666666667,0.6666666666666667,False
cluster_kmeans,7598243,Out,Out,0.7153284671532847,0.7153284671532847,False
cluster_kmeans,7707420,Pop,None,0.0,0.0,False
cluster_kmeans,7707420,Int,None,0.0,0.0,False
cluster_kmeans,7707420,Out,None,0.0,0.0,False
cluster_kmeans,7808649,Pop,Out,0.7777777777777777,0.2846975088967971,True
cluster_kmeans,7808649,Int,Out,0.7777777777777777,0.7512953367875647,True
cluster_kmeans,7808649,Out,Pop,0.253968253968254,0.23469387755102036,False
cluster_kmeans,7814711,Pop,Int,0.8038277511961722,0.43750000000000006,True
cluster_kmeans,7814711,Int,Int,0.8038277511961722,0.8038277511961722,False
cluster_kmeans,7814711,Out,None,0.0,0.0,False
cluster_kmeans,7827398,Pop,Int,1.0,0.1864406779661017,True
cluster_kmeans,7827398,Int,Int,1.0,1.0,False
cluster_kmeans,7827398,Out,Pop,0.6770428015564202,0.10714285714285712,True
cluster_kmeans,7844976,Pop,None,0.0,0.0,False
cluster_kmeans,7844976,Int,None,0.0,0.0,False
cluster_kmeans,7844976,Out,None,0.0,0.0,False
cluster_kmeans,7853069,Pop,None,0.0,0.0,False
cluster_kmeans,7853069,Int,None,0.0,0.0,False
cluster_kmeans,7853069,Out,None,0.0,0.0,False
cluster_kmeans,8726604,Pop,Out,0.839344262295082,0.3333333333333333,True
cluster_kmeans,8726604,Int,Out,0.839344262295082,0.6971830985915493,True
cluster_kmeans,8726604,Out,Pop,0.4745762711864407,0.08450704225352113,False
cluster_kmeans,8771302,Pop,Out,0.7549295774647888,0.18502202643171806,True
cluster_kmeans,8771302,Int,Out,0.7549295774647888,0.5667752442996743,True
cluster_kmeans,8771302,Out,Out,0.26744186046511625,0.26744186046511625,False
cluster_kmeans,8779382,Pop,Int,0.921161825726141,0.32258064516129037,True
cluster_kmeans,8779382,Int,Int,0.921161825726141,0.921161825726141,False
cluster_kmeans,8779382,Out,None,0.0,0.0,False
cluster_kmeans,8911222,Pop,None,0.0,0.0,False
cluster_kmeans,8911222,Int,None,0.0,0.0,False
cluster_kmeans,8911222,Out,Int,0.5210084033613445,0.39795918367346944,True
cluster_kmeans,8911223,Pop,Int,0.41935483870967744,0.2222222222222222,False
cluster_kmeans,8911223,Int,Int,0.41935483870967744,0.41935483870967744,False
cluster_kmeans,8911223,Out,Out,0.19753086419753085,0.19753086419753085,False
cluster_kmeans,8913901,Pop,None,0.0,0.0,False
cluster_kmeans,8913901,Int,None,0.0,0.0,False
cluster_kmeans,8913901,Out,Int,0.3157894736842105,0.26666666666666666,False
cluster_kmeans,8916620,Pop,None,0.0,0.0,False
cluster_kmeans,8916620,Int,None,0.0,0.0,False
cluster_kmeans,8916620,Out,None,0.0,0.0,False
cluster_kmeans,8989009,Pop,Pop,0.688888888888889,0.688888888888889,False
cluster_kmeans,8989009,Int,Pop,0.688888888888889,0.4901185770750988,True
cluster_kmeans,8989009,Out,Out,0.8627450980392156,0.8627450980392156,False
cluster_kmeans,9229602,Pop,Int,0.8524590163934427,0.35937499999999994,True
cluster_kmeans,9229602,Int,Int,0.8524590163934427,0.8524590163934427,False
cluster_kmeans,9229602,Out,Out,0.3548387096774193,0.3548387096774193,False
cluster_kmeans,9394106,Pop,Int,0.9411764705882353,0.7155963302752294,True
cluster_kmeans,9394106,Int,Int,0.9411764705882353,0.9411764705882353,False
cluster_kmeans,9394106,Out,Out,0.32989690721649484,0.32989690721649484,False
cluster_kmeans,9481998,Pop,Int,0.7379679144385026,0.3205128205128205,True
cluster_kmeans,9481998,Int,Int,0.7379679144385026,0.7379679144385026,False
cluster_kmeans,9481998,Out,Out,0.45714285714285713,0.45714285714285713,False
cluster_kmeans,9573502,Pop,Int,0.17880794701986755,0.15789473684210525,False
cluster_kmeans,9573502,Int,Int,0.17880794701986755,0.17880794701986755,False
cluster_kmeans,9573502,Out,Int,0.9483747609942639,0.8246445497630333,True
cluster_kmeans,9695300,Pop,Int,0.8920863309352518,0.7058823529411764,True
cluster_kmeans,9695300,Int,Int,0.8920863309352518,0.8920863309352518,False
cluster_kmeans,9695300,Out,Out,0.8936170212765957,0.8936170212765957,False
cluster_kmeans,9730996,Pop,Int,0.7407407407407407,0.5358851674641147,True
cluster_kmeans,9730996,Int,Int,0.7407407407407407,0.7407407407407407,False
cluster_kmeans,9730996,Out,Out,0.5662650602409639,0.5662650602409639,False
cluster_kmeans,9816035,Pop,Pop,0.5257731958762887,0.5257731958762887,False
cluster_kmeans,9816035,Int,Pop,0.5257731958762887,0.39226519337016574,True
cluster_kmeans,9816035,Out,Int,0.38036809815950917,0.31155778894472363,False
ml_end_to_end,10070173,Pop,Pop,0.31683168316831684,0.31683168316831684,False
ml_end_to_end,10070173,Int,Int,0.23529411764705882,0.23529411764705882,False
ml_end_to_end,10070173,Out,Out,0.35555555555555557,0.35555555555555557,False
ml_end_to_end,10390665,Pop,Pop,0.3559322033898305,0.3559322033898305,False
ml_end_to_end,10390665,Int,Pop,0.2625,0.1342281879194631,False
ml_end_to_end,10390665,Out,Out,0.36,0.36,False
ml_end_to_end,10475150,Pop,Pop,0.35971223021582727,0.35971223021582727,False
ml_end_to_end,10475150,Int,Out,0.216,0.15254237288135594,False
ml_end_to_end,10475150,Out,Out,0.3157894736842105,0.3157894736842105,False
ml_end_to_end,10578479,Pop,Pop,0.2909090909090909,0.2909090909090909,False
ml_end_to_end,10578479,Int,Out,0.27488151658767773,0.09195402298850576,False
ml_end_to_end,10578479,Out,Out,0.4356435643564356,0.4356435643564356,False
ml_end_to_end,10589810,Pop,None,0.0,0.0,False
ml_end_to_end,10589810,Int,Int,0.17283950617283952,0.17283950617283952,False
ml_end_to_end,10589810,Out,Out,0.2573099415204679,0.2573099415204679,False
ml_end_to_end,10763172,Pop,Pop,0.3389830508474576,0.3389830508474576,False
ml_end_to_end,10763172,Int,Pop,0.21518987341772153,0.13333333333333333,False
ml_end_to_end,10763172,Out,Out,0.19999999999999998,0.19999999999999998,False
ml_end_to_end,10764172,Pop,Pop,0.46808510638297873,0.46808510638297873,False
ml_end_to_end,10764172,Int,Out,0.2282608695652174,0.07453416149068323,False
ml_end_to_end,10764172,Out,Out,0.22924901185770752,0.22924901185770752,False
ml_end_to_end,10912743,Pop,Pop,0.4444444444444445,0.4444444444444445,False
ml_end_to_end,10912743,Int,Out,0.24719101123595508,0.08979591836734693,False
ml_end_to_end,10912743,Out,Out,0.28959276018099545,0.28959276018099545,False
ml_end_to_end,10934569,Pop,Pop,0.4657534246575343,0.4657534246575343,False
ml_end_to_end,10934569,Int,Pop,0.45,0.3384615384615385,False
ml_end_to_end,10934569,Out,None,0.0,0.0,False
ml_end_to_end,10940525,Pop,Pop,0.47474747474747475,0.47474747474747475,False
ml_end_to_end,10940525,Int,Pop,0.4629629629629629,0.09411764705882353,False
ml_end_to_end,10940525,Out,Pop,0.32673267326732675,0.1807909604519774,False
ml_end_to_end,11099086,Pop,Pop,0.4624277456647398,0.4624277456647398,False
ml_end_to_end,11099086,Int,Pop,0.30604982206405695,0.09561752988047809,False
ml_end_to_end,11099086,Out,Out,0.1797752808988764,0.1797752808988764,False
ml_end_to_end,11229858,Pop,Int,0.25641025641025644,0.2105263157894737,False
ml_end_to_end,11229858,Int,Pop,0.3076923076923077,0.28571428571428575,False
ml_end_to_end,11229858,Out,Out,0.25806451612903225,0.25806451612903225,False
ml_end_to_end,1131298,Pop,Int,0.31578947368421045,0.15789473684210528,False
ml_end_to_end,1131298,Int,Int,0.31578947368421045,0.31578947368421045,False
ml_end_to_end,1131298,Out,Int,0.3185840707964602,0.198019801980198,False
ml_end_to_end,11317090,Pop,Pop,0.5714285714285715,0.5714285714285715,False
ml_end_to_end,11317090,Int,Pop,0.37647058823529417,0.21428571428571427,False
ml_end_to_end,11317090,Out,Out,0.467741935483871,0.467741935483871,False
ml_end_to_end,11381289,Pop,Out,0.11428571428571427,0.0,False
ml_end_to_end,11381289,Int,Pop,0.23333333333333334,0.22222222222222224,False
ml_end_to_end,11381289,Out,Out,0.6176470588235294,0.6176470588235294,False
ml_end_to_end,11401641,Pop,Pop,0.7521367521367521,0.7521367521367521,False
ml_end_to_end,11401641,Int,Pop,0.36213991769547327,0.09569377990430622,False
ml_end_to_end,11401641,Out,Pop,0.43564356435643564,0.10714285714285715,False
ml_end_to_end,11454878,Pop,Pop,0.33082706766917297,0.33082706766917297,False
ml_end_to_end,11454878,Int,Pop,0.22680412371134023,0.18367346938775508,False
ml_end_to_end,11454878,Out,Pop,0.1917808219178082,0.16666666666666669,False
ml_end_to_end,11495215,Pop,Pop,0.4788732394366197,0.4788732394366197,False
ml_end_to_end,11495215,Int,Out,0.27083333333333337,0.0975609756097561,False
ml_end_to_end,11495215,Out,Out,0.3421052631578947,0.3421052631578947,False
ml_end_to_end,11642083,Pop,Pop,0.3636363636363636,0.3636363636363636,False
ml_end_to_end,11642083,Int,Out,0.26490066225165565,0.2206896551724138,False
ml_end_to_end,11642083,Out,Out,0.32307692307692304,0.32307692307692304,False
ml_end_to_end,11737955,Pop,Pop,0.37777777777777777,0.37777777777777777,False
ml_end_to_end,11737955,Int,Pop,0.20408163265306123,0.16783216783216784,False
ml_end_to_end,11737955,Out,Pop,0.25,0.1610738255033557,False
ml_end_to_end,11750293,Pop,Pop,0.44660194174757284,0.44660194174757284,False
ml_end_to_end,11750293,Int,Out,0.3880597014925373,0.0,False
ml_end_to_end,11750293,Out,Out,0.4307692307692308,0.4307692307692308,False
ml_end_to_end,11829043,Pop,Int,0.3076923076923077,0.2580645161290323,False
ml_end_to_end,11829043,Int,Out,0.440251572327044,0.1652892561983471,False
ml_end_to_end,11829043,Out,Out,0.44859813084112143,0.44859813084112143,False
ml_end_to_end,11891832,Pop,Pop,0.33333333333333337,0.33333333333333337,False
ml_end_to_end,11891832,Int,Out,0.3401360544217687,0.12612612612612611,False
ml_end_to_end,11891832,Out,Out,0.4795321637426901,0.4795321637426901,False
ml_end_to_end,12139812,Pop,Int,0.43333333333333335,0.14634146341463414,False
ml_end_to_end,12139812,Int,Int,0.40983606557377045,0.40983606557377045,False
ml_end_to_end,12139812,Out,Out,0.04761904761904761,0.04761904761904761,False
ml_end_to_end,12477021,Pop,Pop,0.4347826086956522,0.4347826086956522,False
ml_end_to_end,12477021,Int,Int,0.208,0.208,False
ml_end_to_end,12477021,Out,Int,0.17391304347826086,0.0980392156862745,False
ml_end_to_end,12576806,Pop,Int,0.23076923076923075,0.18666666666666665,False
ml_end_to_end,12576806,Int,Pop,0.18181818181818182,0.15,False
ml_end_to_end,12576806,Out,Out,0.22377622377622378,0.22377622377622378,False
ml_end_to_end,12586799,Pop,Pop,0.48780487804878053,0.48780487804878053,False
ml_end_to_end,12586799,Int,Int,0.1807228915662651,0.1807228915662651,False
ml_end_to_end,12586799,Out,Out,0.20994475138121546,0.20994475138121546,False
ml_end_to_end,12595499,Pop,Pop,0.296875,0.296875,False
ml_end_to_end,12595499,Int,Out,0.1951219512195122,0.12121212121212122,False
ml_end_to_end,12595499,Out,Pop,0.15384615384615385,0.10810810810810811,False
ml_end_to_end,12709693,Pop,Pop,0.22222222222222218,0.22222222222222218,False
ml_end_to_end,12709693,Int,Int,0.16304347826086957,0.16304347826086957,False
ml_end_to_end,12709693,Out,Out,0.3414634146341463,0.3414634146341463,False
ml_end_to_end,1286547,Pop,Pop,0.45000000000000007,0.45000000000000007,False
ml_end_to_end,1286547,Int,Out,0.28750000000000003,0.16923076923076924,False
ml_end_to_end,1286547,Out,Out,0.4125,0.4125,False
ml_end_to_end,12960652,Pop,Pop,0.37398373983739835,0.37398373983739835,False
ml_end_to_end,12960652,Int,None,0.0,0.0,False
ml_end_to_end,12960652,Out,Pop,0.24444444444444446,0.11764705882352941,False
ml_end_to_end,1459268,Pop,Pop,0.34285714285714286,0.34285714285714286,False
ml_end_to_end,1459268,Int,Pop,0.29268292682926833,0.21052631578947367,False
ml_end_to_end,1459268,Out,Out,0.6060606060606061,0.6060606060606061,False
ml_end_to_end,14679127,Pop,Pop,0.3492063492063492,0.3492063492063492,False
ml_end_to_end,14679127,Int,Pop,0.34108527131782945,0.10256410256410257,False
ml_end_to_end,14679127,Out,Out,0.26506024096385544,0.26506024096385544,False
ml_end_to_end,14739125,Pop,Int,0.25,0.13114754098360656,False
ml_end_to_end,14739125,Int,Int,0.17777777777777778,0.17777777777777778,False
ml_end_to_end,14739125,Out,Out,0.40476190476190477,0.40476190476190477,False
ml_end_to_end,14763035,Pop,Pop,0.5254237288135594,0.5254237288135594,False
ml_end_to_end,14763035,Int,Pop,0.3787878787878788,0.20869565217391303,False
ml_end_to_end,14763035,Out,Out,0.45045045045045046,0.45045045045045046,False
ml_end_to_end,15014018,Pop,Out,0.09708737864077671,0.08571428571428572,False
ml_end_to_end,15014018,Int,Out,0.17391304347826086,0.08571428571428573,False
ml_end_to_end,15014018,Out,Out,0.16216216216216214,0.16216216216216214,False
ml_end_to_end,15133359,Pop,Pop,0.27777777777777773,0.27777777777777773,False
ml_end_to_end,15133359,Int,Int,0.26229508196721313,0.26229508196721313,False
ml_end_to_end,15133359,Out,Out,0.23463687150837986,0.23463687150837986,False
ml_end_to_end,15193668,Pop,Out,0.3023255813953489,0.26506024096385544,False
ml_end_to_end,15193668,Int,Int,0.42857142857142855,0.42857142857142855,False
ml_end_to_end,15193668,Out,Out,0.23703703703703705,0.23703703703703705,False
ml_end_to_end,15358868,Pop,Out,0.18333333333333332,0.15384615384615385,False
ml_end_to_end,15358868,Int,Pop,0.21428571428571425,0.0,False
ml_end_to_end,15358868,Out,Out,0.1894736842105263,0.1894736842105263,False
ml_end_to_end,15848261,Pop,Int,0.3703703703703704,0.23255813953488377,False
ml_end_to_end,15848261,Int,Int,0.3289473684210526,0.3289473684210526,False
ml_end_to_end,15848261,Out,Out,0.29357798165137616,0.29357798165137616,False
ml_end_to_end,15854186,Pop,Pop,0.30769230769230765,0.30769230769230765,False
ml_end_to_end,15854186,Int,Out,0.20202020202020202,0.1234567901234568,False
